account_key,bank_key,account_number,entity_id,laundering_sent_count,laundering_received_count,laundering_participations
25967,81280,80512AD10,2AA1CDDA120,3,6,9
26045,12822,804C72DB0,2AA1E51F490,0,1,1
26049,22995,820339530,2AA1EF175F0,0,1,1
26134,12137,845122FC0,2AA204B58F0,1,0,1
26149,39282,80B89A3C0,2AA1D4DD770,0,1,1
26191,118814,83F953250,2AA1DAFF4F0,0,1,1
26241,59210,84880BDE0,2AA205CFC60,1,0,1
26250,85640,80446F2E0,2AA1E22C030,0,1,1
26285,13845,801601970,2AA1E0EADE0,1,1,2
26290,79956,802EE6CF0,2AA207D4F00,1,0,1
26420,119793,839EF74A0,2AA205B4A20,0,1,1
26422,94177,8289D4F20,2AA1FC369F0,0,1,1
26473,121711,80ADE3D20,2AA1D0C38A0,0,1,1
26504,57548,800CABBB0,2AA1EA046B0,1,1,2
26581,18992,800301C40,2AA1E0EB920,0,1,1
26611,13923,8501EDF51,2AA1D8AEFB0,0,1,1
26614,51830,831480D50,2AA1FCB7690,0,1,1
26632,112856,847854650,2AA205C1360,1,0,1
26654,110120,8033ABC60,2AA20678620,1,1,2
26868,85427,8061BCC10,2AA205CCD20,0,1,1
26880,79682,808B41790,2AA1E8953F0,1,1,2
27110,28879,8104275D0,2AA1F186440,1,0,1
27157,86347,8129952D0,2AA1D373690,1,0,1
27227,111698,80393A960,2AA1CDC8800,0,1,1
27324,13845,800181B80,2AA2058AE80,1,0,1
27452,34838,800C5DE20,2AA207FCB60,0,1,1
27528,82949,82287B4B0,2AA1F8FEF20,1,1,2
27649,70979,8152ECF50,2AA1E7E2110,0,1,1
27652,85213,800C21E50,2AA1E2083D0,1,1,2
27718,12172,805E939E0,2AA1E2E7370,1,0,1
27795,85149,817E4B9F0,2AA1E87F470,1,0,1
27853,57618,84DF85D80,2AA1E0C10B0,0,1,1
27874,76690,835F09910,2AA1FFF0300,0,1,1
27927,74075,825101A20,2AA1ED32EF0,0,1,1
28007,88532,85072B030,2AA1E5A1290,0,1,1
28061,10132,83A22ADC0,2AA206632A0,0,1,1
28086,118479,849D4D3C0,2AA206098E0,0,1,1
28091,59513,81C393240,2AA1F774230,17,20,37
28123,91959,84B5515D0,2AA205E3730,0,1,1
28136,91805,8144F6050,2AA2032DAD0,1,0,1
28179,73829,8104AE8E0,2AA1F2A8F20,0,1,1
28231,69463,823C69BE0,2AA1E206430,1,0,1
28298,21225,80AB87470,2AA1E7E46B0,1,1,2
28343,58849,80D6E6200,2AA1EF65520,0,1,1
28349,42272,84B6AAA00,2AA1EE39DF0,0,1,1
28381,57337,820F09D80,2AA1D079740,0,16,16
28430,93363,813784D90,2AA1F48C840,1,0,1
28465,98306,817972EA0,2AA2058CF40,1,1,2
28475,55100,80C943520,2AA1E2D1290,1,0,1
28493,40782,8030E28A0,2AA1E4B45B0,1,0,1
28494,81566,801A4A820,2AA1E1496F0,0,13,13
28521,110393,804070A30,2AA1ECE72D0,0,1,1
28602,1509,802001B40,2AA1E4B68F0,0,1,1
28653,41663,843EA57D0,2AA1F1AA460,0,1,1
28730,6811,8288F56E0,2AA1FB62C70,0,1,1
28748,59647,810725BE0,2AA2080E400,0,1,1
28760,67622,80C49DAE0,2AA1E3E83F0,1,0,1
28851,4745,808D27B80,2AA1E9892B0,1,0,1
28878,116098,843D2F800,2AA203D6C70,1,0,1
28893,42391,80DC37110,2AA1F029BE0,1,0,1
28927,90719,81F6EC210,2AA1E70D170,0,1,1
28936,47759,82A986A10,2AA20501650,1,1,2
28977,72763,81BFFA5A0,2AA1F78B790,0,1,1
29069,46308,8123E40C0,2AA1EDE95B0,0,1,1
29169,74314,8137052D0,2AA1EFA0820,1,1,2
29188,68876,809CE5F50,2AA1E8D4110,0,1,1
29189,57820,83F2F1E50,2AA1E4209D0,1,0,1
29255,87649,816F01060,2AA1F541450,0,1,1
29315,6448,848B69670,2AA1DBD0670,1,0,1
29318,40492,8018AA0F0,2AA1CC460A0,1,0,1
29345,10918,8244A5880,2AA1FA6EC30,1,1,2
29470,8404,81D3DD7A0,2AA2085BDB0,0,1,1
29490,119787,82C06DD20,2AA20634720,0,1,1
29505,13845,805481DA0,2AA1E0E4D60,1,0,1
29561,22499,82171EB30,2AA1F28E720,1,0,1
29625,111856,826A4F5C0,2AA1FA5CCF0,0,1,1
29635,99490,805075240,2AA1CDF1940,1,0,1
29681,70958,8083217D0,2AA1E735ED0,1,0,1
29802,16354,83B20AC70,2AA1DBEE590,1,0,1
29834,115904,83285B100,2AA1FD6E3F0,0,1,1
29851,77776,8376BAC80,2AA203E47B0,0,1,1
29863,22428,813328C00,2AA1CBC4960,1,1,2
29912,78590,801801790,2AA20555850,12,17,29
29917,18855,818C20890,2AA1F61DEB0,0,1,1
30000,23444,8006241A0,2AA1CAAD2A0,1,0,1
30008,85363,846971430,2AA1ECC2450,0,1,1
30019,70979,80D96C9B0,2AA1EE37130,1,0,1
30054,26984,831C209B0,2AA1D465B70,0,1,1
30098,110120,804BABBC0,2AA207FA940,0,1,1
30157,106393,839F4EA50,2AA20090E70,0,1,1
30171,121876,8122F5850,2AA1E8A2F70,0,1,1
30236,87597,807B223E0,2AA207FD480,1,0,1
30357,82630,80431C100,2AA207F9EC0,0,1,1
30402,99089,806236680,2AA1E272830,1,0,1
30484,27717,800B87510,2AA1CABC860,1,1,2
30513,40479,81B89CC20,2AA1F32CC20,1,1,2
30758,13845,800401EE0,2AA1E24B2B0,1,0,1
30892,100117,831FE7180,2AA1FCC0E30,0,1,1
30928,20253,812F5D680,2AA1F402050,0,1,1
30953,97620,80B5F3F90,2AA1EDC1B50,1,1,2
31247,18276,84771D950,2AA205B5040,1,0,1
31260,37762,802C5B950,2AA1E355790,1,0,1
31303,68891,82D245CE0,2AA1FABD350,0,1,1
31371,110246,80843AB70,2AA1E4CCE10,1,0,1
31486,18181,83716A790,2AA1E1F1B10,0,1,1
31487,11211,80AD47810,2AA1EA08330,0,1,1
31510,59902,8162BE210,2AA1CE04EE0,1,0,1
31611,91974,82F2CCDB0,2AA1DEC2E90,1,0,1
31617,24617,804516DB0,2AA1CB12900,1,0,1
31765,74314,823E85160,2AA1F1445C0,0,1,1
31784,12072,80B396AE0,2AA1E9BB150,0,1,1
31910,56982,84740B880,2AA1D9367B0,1,0,1
31911,99490,808775080,2AA1CDF2BA0,1,1,2
31928,63649,816A41D10,2AA1E618ED0,0,1,1
31949,64865,81EC26410,2AA206B80F0,1,0,1
31955,22959,830A49190,2AA1FBB1F90,1,0,1
31961,104416,81DBE5A90,2AA1F2D3BC0,1,0,1
32045,104402,824B3DB30,2AA2059F6E0,1,0,1
32075,86604,8013F15B0,2AA205BCD80,1,0,1
32156,57792,809743840,2AA1D14A400,0,1,1
32211,84843,8177575D0,2AA1E89A090,1,1,2
32292,18992,80D6819F0,2AA1F1373A0,0,2,2
32511,21050,824CB0BA0,2AA1FA0C560,0,1,1
32516,34411,80A9391A0,2AA1E888BF0,1,1,2
32623,30442,80CE41840,2AA1F294480,0,1,1
32721,117680,807C27CD0,2AA1D0298E0,1,0,1
32723,52832,84F1B4EE1,2AA1F0A6100,0,1,1
32781,117639,804A4B1E0,2AA1E2D82D0,0,1,1
32786,96769,806BF2560,2AA1D13ED20,1,0,1
32982,14861,83E781910,2AA20183780,1,0,1
33071,55279,816A34520,2AA1D2EF630,1,1,2
33091,110204,816309E30,2AA1F652530,0,1,1
33104,39982,80C1314B0,2AA207F6C00,0,1,1
33188,119481,81646ADC0,2AA1D78DC50,0,1,1
33258,74454,8033B2BE0,2AA20286B70,1,0,1
33302,55394,8519B9EF1,2AA1D7742F0,1,0,1
33321,25097,801CB74F0,2AA1E1D3D50,1,0,1
33401,43716,832F26180,2AA1FE52990,1,0,1
33410,115319,801917C00,2AA1E30F510,1,0,1
33548,96657,819C958A0,2AA1D93F410,0,1,1
33549,29919,81EA5EC20,2AA1D86A4B0,1,0,1
33600,3100,805B27130,2AA2062FA80,1,0,1
33682,24759,803577F50,2AA2065D9E0,0,1,1
33720,115190,8178A2350,2AA1CD7DDE0,1,0,1
33726,16413,80586ADE0,2AA2022A130,0,1,1
33751,121248,8389126E0,2AA1E8342F0,0,1,1
33802,103898,80379FD70,2AA20206AB0,0,1,1
34015,41550,810AB14A0,2AA2023D6D0,0,1,1
34041,93965,81182AD30,2AA20809E60,1,0,1
34075,14683,82DD3E1B0,2AA1FCE5DE0,0,1,1
34110,16413,80B36AD40,2AA2065D9E0,0,1,1
34127,72821,8080EE440,2AA1E234F30,1,1,2
34155,69458,849389AC0,2AA1D4E4990,1,0,1
34178,43716,8317A6150,2AA1FD33DE0,0,1,1
34290,76049,80B9387E0,2AA1CF04FA0,0,1,1
34363,98046,838199A00,2AA2057CE00,0,1,1
34658,18992,800082440,2AA1EF0E4A0,0,1,1
34700,115908,84531BE50,2AA20581E00,0,1,1
34739,75704,8181F95D0,2AA1D490010,0,1,1
34750,3873,804809E60,2AA206FE090,0,1,1
34775,71452,81DA866E0,2AA1E7111B0,0,1,1
34776,108940,80C6FE760,2AA1E773E50,1,1,2
34805,5735,8073C4560,2AA1CE3F000,1,0,1
34831,97716,822882170,2AA20306B90,1,1,2
34835,110354,8151E4F70,2AA1E5F5FF0,0,1,1
34877,77476,806FEAD80,2AA20623720,1,0,1
34883,16898,80CCA3400,2AA1F1CDCC0,1,0,1
34979,15392,81A66FC90,2AA1D3A98B0,0,1,1
34982,12712,806321E90,2AA1D103780,1,0,1
35131,46720,81442A7C0,2AA1F51D540,16,0,16
35151,113784,8145093C0,2AA1F4C62E0,0,1,1
35153,64185,80852D1C0,2AA1E83DD70,1,1,2
35231,25664,811EBF0D0,2AA1D6FB350,1,0,1
35232,44868,82D5C5950,2AA1D66D5D0,1,0,1
35233,22609,81B016DD0,2AA1D623450,1,0,1
35304,17171,8222CE8F0,2AA1F8FA880,0,1,1
35333,89654,82B1058F0,2AA206AB820,0,1,1
35418,102880,81982A680,2AA1E9218D0,1,0,1
35443,24617,815095190,2AA2072E260,1,0,1
35485,86341,83C392510,2AA1E463D30,1,0,1
35545,19175,83B6FC0A0,2AA1DFB7DD0,0,1,1
35654,17265,83D102540,2AA207BEDC0,0,1,1
35674,46052,82AFC3FC0,2AA1D8DDA50,0,1,1
35717,23516,81D44B350,2AA1FD41640,0,1,1
35817,25476,80B4490F0,2AA1E4BEB30,0,1,1
35979,99164,80A82D790,2AA1E286F90,1,0,1
36001,20983,80D13E810,2AA1EA00190,1,0,1
36034,37184,819317820,2AA1F2563E0,0,1,1
36057,47531,80F8ABF20,2AA1F20A200,1,0,1
36065,16413,813DEAF20,2AA1CFF56A0,0,1,1
36122,100371,81659F230,2AA1D456F90,1,0,1
36164,36809,831D89740,2AA2062D5A0,0,1,1
36176,97335,8106B6FC0,2AA1E40C030,1,1,2
36194,4575,837751950,2AA1FEC3F90,0,1,1
36357,4981,834030370,2AA1F29DAC0,1,0,1
36393,14981,8270F3580,2AA1EDA9D30,0,1,1
36398,74075,800202580,2AA1E936DD0,1,1,2
36532,33426,82CD81BA0,2AA1FC4AAD0,0,1,1
36533,78590,800502E20,2AA202C7FB0,1,1,2
36538,93560,8454B1820,2AA2034F610,0,1,1
36576,67144,8031AB420,2AA1CC353E0,0,1,1
36789,34838,803A5E160,2AA206427C0,0,1,1
36867,87951,83AC819F0,2AA206634E0,0,1,1
36871,109386,80F4BE7F0,2AA20634660,0,1,1
36905,64457,82690CD00,2AA2080B4E0,0,1,1
37017,48873,81214B890,2AA1F3B4C30,0,1,1
37067,60773,80E1B35A0,2AA1F19DAE0,1,1,2
37114,85540,843B774B0,2AA20325310,0,1,1
37227,52333,80BC80DC0,2AA1E8EE310,0,1,1
37256,37433,80034A7D0,2AA20775E40,1,1,2
37257,36963,843C88CD0,2AA20342030,0,1,1
37277,72472,83B6B2E50,2AA200B04B0,1,0,1
37414,55838,80F0612F0,2AA1F4C0F40,1,0,1
37417,74075,80B302570,2AA1E52D0B0,0,1,1
37434,23027,84EC5E8F0,2AA1ED012F0,1,0,1
37441,79764,83204C5F0,2AA1DED5FB0,1,0,1
37445,89856,8131374F0,2AA1D0035A0,1,0,1
37462,116374,805D27A80,2AA1EAF3110,0,1,1
37487,75042,80E999400,2AA2061D820,1,0,1
37513,41589,8040FE180,2AA1CCA6180,1,0,1
37574,73940,833201C10,2AA207EAD00,0,1,1
37594,101975,81D0C9090,2AA1F6E94D0,2,0,2
37598,24953,84FD20090,2AA1EBAF2D0,0,1,1
37610,91173,832ACA190,2AA1D25C7A0,1,0,1
37618,63228,82B2BC120,2AA1FA9E020,0,1,1
37665,106287,84C708CB0,2AA219D3C80,0,1,1
37732,41907,846D81DC0,2AA20649520,0,1,1
37760,48051,825EFA3C0,2AA1D551B30,1,0,1
37819,4618,83B6C5850,2AA1DC92DF0,0,1,1
37824,89761,8200B2150,2AA1D124880,1,1,2
37941,59902,8079BD870,2AA20529A50,0,1,1
37951,103908,823462D70,2AA1F983C00,1,1,2
37961,18181,810E69DF0,2AA1E48FC30,1,0,1
38004,51754,84BEC0300,2AA206DF890,0,1,1
38208,59302,802C95530,2AA1EAAE7B0,1,1,2
38251,54968,851FCD3B0,2AA1DF2AA10,0,1,1
38308,58228,813703640,2AA1F21B960,0,1,1
38365,44192,8070FD450,2AA1E5BE2D0,1,1,2
38383,74075,800282450,2AA1E0F7160,1,0,1
38451,7155,815C535E0,2AA1D314730,0,1,1
38454,45016,80150B6F0,2AA20811E40,1,1,2
38512,113446,8003240F0,2AA1E126DD0,1,2,3
38514,72626,82947CFF0,2AA1DD7F070,0,1,1
38601,2600,80F19E900,2AA1D4E5850,1,0,1
38632,106480,817ED4710,2AA1F6804F0,1,1,2
38659,96206,80E70EE90,2AA1EFFC3E0,0,1,1
38672,110183,8243B3B90,2AA1D642CF0,1,0,1
38675,57663,8178BC890,2AA1D358150,0,1,1
38702,84925,842922BA0,2AA20341FD0,0,1,1
38705,87558,82BE5B9A0,2AA1FB33AD0,1,1,2
38759,74225,822C63430,2AA1F8F6260,1,1,2
38847,6753,832C5C2C0,2AA1FE1BF10,0,1,1
38848,82597,81708C940,2AA1F59DBC0,0,1,1
38850,73829,810DAD540,2AA1F195DC0,0,1,1
38876,16898,80D2230D0,2AA1F307E20,1,0,1
38973,77275,829D5CEE0,2AA20660AC0,0,1,1
39170,76933,8499C5B10,2AA203384A0,0,1,1
39256,87649,800082A20,2AA1EF0E560,0,1,1
39393,84925,848522B50,2AA203386E0,0,1,1
39432,23537,824A1B6D0,2AA1D389010,1,0,1
39483,10135,824017CE0,2AA1D442670,1,0,1
39529,121621,8344E43F0,2AA1ED4B3D0,0,1,1
39531,75393,81790CD70,2AA1E9ACD10,0,1,1
39679,30584,8010535A0,2AA2004A710,0,1,1
39839,119507,8063EF6C0,2AA1E690FF0,1,0,1
39840,84434,80A7EDA40,2AA1E5CE8F0,14,8,22
39845,52195,81EB9A0C0,2AA1DAD4B90,1,0,1
39959,67375,812D322E0,2AA1F3E6CB0,1,0,1
39982,42348,80E3536F0,2AA207D59E0,1,1,2
40017,30442,80CE41F70,2AA1EFB9C60,0,1,1
40044,110921,81BA3AC00,2AA1F107060,0,1,1
40069,35113,83C64AB80,2AA1D8E4570,1,0,1
40122,34045,815C40810,2AA1E4DEFF0,1,1,2
40126,91319,808B36990,2AA1D1E7F80,1,1,2
40183,34181,812881120,2AA206C0DD0,1,0,1
40242,103661,80F6C18B0,2AA1EF715A0,1,1,2
40277,32677,8075943B0,2AA1CF7C020,1,0,1
40278,8404,8030DED30,2AA1CE5A020,1,0,1
40280,27717,803884CB0,2AA1CAC0B80,1,0,1
40335,42933,825E8AE40,2AA1DAD7BB0,1,0,1
40373,16463,8146330D0,2AA1F3BFDD0,0,1,1
40389,29872,83DE04B50,2AA2016C6A0,0,1,1
40481,64781,83077E0E0,2AA1D0410A0,1,0,1
40570,54327,812272300,2AA2076CF80,1,1,2
40596,93451,824ADAC80,2AA206A9220,0,1,1
40667,48575,803CDB690,2AA1CE7FE60,1,1,2
40705,83676,81094C1A0,2AA1E3C8D30,0,1,1
40815,44535,816F15940,2AA1F550400,1,1,2
40843,85640,80226C340,2AA1E22B0D0,1,1,2
40910,24617,811E95AD0,2AA1CB15BA0,1,0,1
40945,74075,8007029E0,2AA1E688A30,1,0,1
40958,95586,84ABCEC60,2AA20606B00,1,0,1
40992,5221,822EF41F0,2AA203A4DD0,0,1,1
41034,116103,80251D4F0,2AA1E347E90,1,0,1
41098,12822,801EF1C80,2AA1E390AD0,0,1,1
41153,94068,801CF7010,2AA2046A3F0,0,1,1
41192,16872,8094E9EA0,2AA20641F20,0,1,1
41223,85529,84C91B0A0,2AA1EF6F1E0,1,0,1
41270,78135,81AF81030,2AA2067A7A0,1,1,2
41318,52696,81091D540,2AA1E1CEB70,0,1,1
41338,102914,80B6F8DC0,2AA1D4865B0,4,13,17
41425,85764,80714F8E0,2AA1EABEF10,0,1,1
41438,39992,80A6F8DE0,2AA1E5F0930,0,1,1
41458,18516,80295BFE0,2AA1E1A2430,1,0,1
41469,22421,8244821F0,2AA1F983A20,1,0,1
41486,79138,81D8DAFF0,2AA2075D280,1,1,2
41549,85949,8163A1F80,2AA20689800,1,0,1
41581,113446,8001A4C00,2AA1E1258D0,1,1,2
41612,40984,805CCA210,2AA1EFEAFA0,0,1,1
41634,85213,805E22C10,2AA1E20B970,1,0,1
41661,87228,83BE67A20,2AA20040430,0,1,1
41730,12450,81CF027B0,2AA1F81CF40,0,1,1
41862,6439,8324837D0,2AA1F00AEE0,0,1,1
41880,89562,83A824BD0,2AA2008EBF0,1,0,1
41892,58210,8002CFA50,2AA1E163DF0,1,0,1
41906,78590,800382350,2AA1CA73DE0,14,0,14
41915,32510,82A0C3060,2AA1FAF0E70,0,1,1
41974,35701,8287FA6F0,2AA1FAE2FD0,0,1,1
42004,91244,84A062D70,2AA20652520,1,0,1
42010,71794,80AC5EDF0,2AA1EFBF6E0,0,1,1
42024,41907,8021811F0,2AA1CCE2AA0,1,0,1
42156,55703,80D581110,2AA20853E50,0,1,1
42166,21163,81BC6B990,2AA1F72F610,0,1,1
42240,94978,81144DCA0,2AA1D46CB10,3,3,6
42294,40423,801D478B0,2AA1E8CC850,1,0,1
42311,63083,840330D30,2AA202D9E90,1,0,1
42393,49341,80177B6C0,2AA1CC6BFE0,1,1,2
42402,117729,84ED00ED0,2AA1EC8D790,0,1,1
42440,18992,848C02FD0,2AA1EF197B0,1,0,1
42467,16121,800127760,2AA1ED86450,1,1,2
42587,69458,81FB892F0,2AA1D4E3070,0,1,1
42588,18580,805476570,2AA1CF1FF60,1,1,2
42664,24309,82452DC10,2AA206D5890,0,1,1
42710,2838,81A9DF210,2AA1DA2C010,1,1,2
42716,67144,806EABA10,2AA1CC36D00,1,0,1
42822,38517,8134F39B0,2AA205BB4E0,1,0,1
42823,87738,80D38FFB0,2AA205B6E20,0,8,8
42857,41343,80FFC6040,2AA1F338F30,0,1,1
42875,83739,814E73E40,2AA205BB9E0,1,1,2
42931,110204,8163894D0,2AA1F65CAD0,0,1,1
42936,27046,81C86A5D0,2AA1E64B0D0,0,1,1
42944,2363,81D59A750,2AA1F7BE450,1,0,1
43039,119917,820CD81F0,2AA204B3CB0,0,1,1
43086,79482,8237E3700,2AA1FA521D0,7,6,13
43105,16121,800F27400,2AA1EC676D0,0,1,1
43136,17581,8046BD480,2AA1E252BF0,1,1,2
43354,83089,80BC2B6C0,2AA1E18A5D0,1,1,2
43491,57009,844875060,2AA20470D90,1,0,1
43596,48376,84C051A80,2AA1EE7ECA0,0,1,1
43657,89716,8097F2290,2AA1EDBA710,1,0,1
43899,73796,80EAD8E50,2AA2031AE00,1,1,2
43915,34045,8044404D0,2AA1E947610,0,1,1
43965,38545,816AE9360,2AA20799680,0,1,1
43972,104376,80F8A4860,2AA1EF9A1A0,0,1,1
44050,115409,804C5A2F0,2AA206F41D0,1,0,1
44055,74038,82DF02FF0,2AA1FCA7650,0,1,1
44111,3170,846702C00,2AA20336EC0,0,1,1
44156,108907,804F8BA10,2AA20724820,0,1,1
44165,45854,822853D90,2AA1F0431C0,0,1,1
44177,99955,8417F8010,2AA1D408BD0,1,0,1
44222,26072,800082120,2AA1EF021D0,1,1,2
44273,107407,82AF8C630,2AA1FB833B0,0,1,1
44287,103898,800D1F7B0,2AA1CB65360,0,10,10
44354,4671,801882AD0,2AA1F331EA0,0,1,1
44396,4745,801224CD0,2AA1E2213F0,1,0,1
44415,27714,812BC5C60,2AA1ED684B0,1,0,1
44457,72665,813ADD860,2AA1D110600,1,0,1
44462,41343,8259C61F0,2AA1F0673C0,0,1,1
44553,120549,81C347200,2AA1F7D3530,0,1,1
44566,24316,804794680,2AA206146C0,0,1,1
44568,28831,800101180,2AA2016FE20,1,0,1
44644,112941,81F729C10,2AA1E622C90,1,0,1
44689,104664,80C212E20,2AA1F04FFA0,0,1,1
44698,116592,80A8941A0,2AA1D4B0FF0,1,0,1
44700,74509,81361D0A0,2AA1CFEEB40,0,1,1
44762,71551,81A5E9B40,2AA206FA610,1,0,1
44783,63443,814EA1EC0,2AA2065C5E0,0,1,1
44788,40694,84206ECC0,2AA204E62D0,0,1,1
44842,23429,8168826D0,2AA207D16A0,0,1,1
44908,91319,80C836260,2AA205DC9E0,0,1,1
45188,119455,802A92F30,2AA1ED29E30,1,0,1
45374,72047,80BE39DE0,2AA1EE7DA20,0,1,1
45405,50455,821B80260,2AA207F0B60,1,0,1
45422,75513,81C27E6E0,2AA1E5A93B0,0,1,1
45430,24617,800F95E60,2AA1CB0E040,0,1,1
45536,113581,847504100,2AA2032D5F0,0,1,1
45581,17365,804170010,2AA2053F550,1,1,2
45642,32192,80BF63920,2AA203FB3F0,1,1,2
45707,14369,8433172B0,2AA1EDB92B0,0,1,1
45730,118413,837E83230,2AA1DF1D9B0,1,0,1
45768,102273,8472B1440,2AA1EC1FEB0,0,1,1
45776,19477,8006D4140,2AA205D1300,1,0,1
45822,74047,81317EC50,2AA1F3CBBD0,1,1,2
45918,86758,82F5930E0,2AA1FD91530,1,0,1
46031,118814,81F850600,2AA201986E0,0,1,1
46089,79956,80B7E5890,2AA2040A030,0,1,1
46113,103898,80EB1F190,2AA1CB6CC80,1,1,2
46280,102489,80A4AE8C0,2AA206BB3D0,0,1,1
46282,32192,8010639C0,2AA206566E0,1,1,2
46364,75915,8317E99D0,2AA1EAF5290,1,0,1
46451,71821,81598BAF0,2AA205C7CE0,1,1,2
46554,91790,81DD94B00,2AA1F82D660,1,0,1
46569,83739,80CA73A00,2AA1CE9F260,1,0,1
46613,34838,80065EB10,2AA2051B410,0,14,14
46615,79812,826B90E10,2AA1FA30800,1,0,1
46620,40479,817D1FC10,2AA1F231540,1,0,1
46631,12760,811164D20,2AA1F2D4400,0,1,1
46639,33830,829A1C520,2AA1EE49850,0,1,1
46694,59701,818BFA7B0,2AA207D0F80,0,15,15
46729,97716,816502D30,2AA1F5497E0,0,1,1
46743,67144,8048ABE30,2AA1CC36040,1,1,2
46784,96608,8083993C0,2AA1E8081F0,0,1,1
46798,16258,81D596440,2AA1F778C90,1,0,1
46863,18992,81D482850,2AA1EA63890,1,1,2
46879,103493,84A781FD0,2AA1E04CEF0,1,0,1
46923,18580,811D762E0,2AA2013DA90,0,1,1
46947,8608,81CBEC6E0,2AA1D555450,1,1,2
46948,119455,801192CA0,2AA1E17A150,0,1,1
46953,40492,815429260,2AA1CC4BEC0,1,0,1
47110,52147,81C22FA10,2AA1F772AF0,1,1,2
47165,7517,804F59590,2AA1CE4C6C0,1,0,1
47178,36605,80A2C97A0,2AA1EE3E550,0,1,1
47221,89761,818832AA0,2AA1D123F20,1,0,1
47265,115409,80245A730,2AA206AC800,0,1,1
47311,19845,8164FE2C0,2AA1F58AA60,1,0,1
47389,106311,80511D8D0,2AA20797640,0,15,15
47404,106311,81349D8D0,2AA1CD669E0,0,1,1
47499,28777,81AA3C670,2AA1E6DD0B0,0,1,1
47538,85764,8004CFF00,2AA1E6A39D0,1,1,2
47541,92825,801121780,2AA1EA54610,0,1,1
47597,9781,812BF6D90,2AA1EE58C30,0,1,1
47690,80710,81CD1D420,2AA202CC310,0,1,1
47771,24617,800515DB0,2AA1CB0BE80,1,2,3
47796,40128,818D63A40,2AA2083A9F0,0,1,1
47861,84079,8106336D0,2AA1E93A4B0,13,1,14
47872,61511,8247C47D0,2AA1F9F21E0,0,1,1
47895,10678,80A16D960,2AA1ED6FB30,1,1,2
48000,78789,81B12B970,2AA1D8D0E90,1,0,1
48003,40431,8186859F0,2AA1D3CEDF0,1,0,1
48076,100078,81008AA90,2AA205DE690,0,1,1
48134,7428,80C9ED420,2AA1E7D0070,0,1,1
48151,85608,8505AA4A0,2AA1F1DE3A0,0,1,1
48219,92646,82D5298B0,2AA20680120,0,1,1
48220,117680,820CA7330,2AA2072DC00,1,1,2
48244,116910,802CD7130,2AA1CE35680,1,1,2
48282,47008,83BF03840,2AA20121A50,0,1,1
48343,79777,81DCBFAD0,2AA1F808F40,1,1,2
48345,110921,8100BA450,2AA1F19F360,1,0,1
48348,26919,8013506D0,2AA1E31C630,1,0,1
48384,103898,80079F3E0,2AA20588180,0,1,1
48391,58849,80DB651E0,2AA1F0D8660,0,1,1
48459,27147,8045398F0,2AA2023D850,0,1,1
48465,102457,824908BF0,2AA1F9ED040,0,1,1
48499,75859,8030DF400,2AA207A0C20,1,1,2
48516,5596,8125F1100,2AA1E2524D0,0,1,1
48522,103153,824FB6800,2AA204CC0B0,0,1,1
48535,11200,80D64D180,2AA1F0F4080,0,1,1
48639,64959,84E548120,2AA1EB07570,0,1,1
48648,65733,81394D8A0,2AA2075CDA0,0,1,1
48812,86604,801473A50,2AA2073D240,1,1,2
48866,23057,84F791AE1,2AA1CC6AD00,0,1,1
48901,49873,8277EBDE0,2AA1FA14300,0,1,1
48910,63479,8137EC5E0,2AA1D024DC0,1,0,1
48912,22428,800F2A1E0,2AA1CBBD6A0,0,1,1
48984,64141,83D94C200,2AA1EA50A30,0,1,1
49110,58210,8010CE390,2AA1E166D90,0,1,1
49225,10909,845F91630,2AA1D3E80F0,1,0,1
49280,11336,8368C7A40,2AA1FFBEA80,1,0,1
49309,31413,80E669150,2AA1FED08D0,7,0,7
49318,85675,8324516D0,2AA1ED9DB90,0,1,1
49331,41550,80EBB05D0,2AA2073FAE0,1,0,1
49348,111698,8134B8350,2AA1CDCC5E0,1,0,1
49400,58419,8272970E0,2AA1DBA3750,1,0,1
49665,64457,820A0D8A0,2AA1CCBC5A0,2,0,2
49682,21059,8140CDF30,2AA1EE8BBE0,1,1,2
49896,19231,80FCB7E60,2AA2067D5E0,6,6,12
49908,74075,8002030E0,2AA1E0F6AA0,0,1,1
49952,17392,81772AC70,2AA20855830,1,0,1
49963,76001,80D3EFF70,2AA1F0082A0,0,1,1
50001,121086,822DA0400,2AA1F9E7840,1,1,2
50021,16121,801126F00,2AA2075DAC0,1,0,1
50026,72604,82A801F00,2AA1FEABB90,0,1,1
50098,89124,848A2FF10,2AA204479D0,0,1,1
50408,76452,80F924C60,2AA20434C30,1,1,2
50413,101594,822281B60,2AA1F8C99A0,0,1,1
50424,64865,814724A60,2AA1D7E3DF0,1,0,1
50648,28193,84E0A4121,2AA1E405CB0,0,1,1
50795,115190,802DA3040,2AA1CD79CA0,1,0,1
50827,52832,851AB5CD1,2AA1DF05E90,1,0,1
50913,85640,80126D960,2AA1E22A530,2,0,2
51064,48575,80EADAC10,2AA2077A120,0,1,1
51091,105935,84828BA10,2AA2050D190,1,0,1
51138,27364,82758F8A0,2AA20306B90,0,1,1
51196,37433,80034B1B0,2AA208352A0,1,0,1
51204,48383,812135CB0,2AA1F37F900,0,1,1
51258,44238,8121532C0,2AA1F381220,0,1,1
